make of transport	2008	2009	2010	2011	2012	2013	2014	2015	2016	
Guldner	0	0	0	0	0	0	0	0	0
Guoben	0	0	0	0	0	0	0	0	0
Guowei	0	0	0	0	0	0	0	0	0
Gutbrod	0	0	0	0	0	0	0	0	0
Gyro	0	0	0	0	0	0	0	0	0
H_Dig	0	0	0	0	0	0	0	0	0
Haili	0	0	0	0	0	0	0	0	0
Haizhimeng	0	0	0	0	0	0	0	0	0
Halvorsen & Damm	0	0	0	0	0	0	0	0	0
Hammar	0	0	0	0	0	0	0	0	0
Hanglong	0	0	0	0	0	0	0	0	0
Hannigan Motorsports	0	0	0	0	0	0	0	0	0
Hanomag-Henschel	8	10	10	10	10	10	9	7	9
Hansa	4	3	3	2	2	1	2	2	2
Hanway	0	0	0	0	0	0	0	0	0
Hapert	0	0	0	0	0	0	0	0	0
Harbeck	0	0	0	0	0	0	0	0	0
Harley Davidson	0	0	0	0	0	0	0	0	0
Harryda	0	0	0	0	0	0	0	0	0
Hcf	0	0	0	0	0	0	0	0	0
Hebe	0	0	0	0	0	0	0	0	0
Heby-Trailern	0	0	0	0	0	0	0	0	0
Heco	0	0	0	0	0	0	0	0	0
Heggeseth	0	0	0	0	0	0	0	0	0
Hegglunds	0	0	0	0	0	0	0	0	0
Heinemann	0	0	0	0	0	0	0	0	0
Heinkel	1	1	1	1	1	1	1	1	1
Heku	0	0	0	0	0	0	0	0	0
Hengsrød smie	0	0	0	0	0	0	0	0	0
Henra	0	0	0	0	0	0	0	0	0
Henry J.	3	3	3	3	3	3	3	3	3
Her Chee	0	0	0	0	0	0	0	0	0
Herbst	0	0	0	0	0	0	0	0	0
Hercules	0	0	0	0	0	0	0	0	0
Hero	0	0	0	0	0	0	0	0	0
Hero Majestic	0	0	0	0	0	0	0	0	0
Hfr.	0	0	0	0	0	0	0	0	0
Hi-Bird	0	0	0	0	0	0	0	0	0
Higer	0	0	0	0	0	0	0	0	0
Highland	0	0	0	0	0	0	0	0	0
Hillman	132	133	136	134	134	131	134	134	133
Hino	5	6	9	13	13	13	15	16	17
Hippe Henger`N	0	0	0	0	0	0	0	0	0
Hirth	0	0	0	0	0	0	0	0	0
Hisun	0	0	0	0	0	0	0	0	0
Hm	0	0	0	0	0	0	0	0	0
Hmf	0	0	0	0	0	0	0	0	0
Hmk Bilcon	0	0	0	0	0	0	0	0	0
Hmmwv	0	0	0	0	0	0	0	0	0
Hmw	0	0	0	0	0	0	0	0	0
Hobby	0	88	155	225	270	356	409	477	505
Hobur	0	0	0	0	0	0	0	0	0
Holden	0	0	0	0	0	0	0	0	0
Holder	0	0	0	0	0	0	0	0	0
Holicamp	0	0	0	0	0	0	0	0	0
Holtkamper	0	0	0	0	0	0	0	0	0
Homar	0	0	0	0	0	0	0	0	0
Home-Car	0	1	1	1	1	1	1	1	1
Honda	54693	56166	57069	57378	57304	57650	57441	56938	56250
Hongyi	0	0	0	0	0	0	0	0	0
Honlei	0	0	0	0	0	0	0	0	0
Hooper	0	0	0	0	0	0	0	0	0
Horch	3	3	3	3	3	4	4	4	4
Horex	0	0	0	0	0	0	0	0	0
Hr	0	0	0	0	0	0	0	0	0
Hrd	0	0	0	0	0	0	0	0	0
Hsun	0	0	0	0	0	0	0	0	0
Ht	0	0	0	0	0	0	0	0	0
Htm	0	0	0	0	0	0	0	0	0
Huajue	0	0	0	0	0	0	0	0	0
Huasha	0	0	0	0	0	0	0	0	0
Huatian	0	0	0	0	0	0	0	0	0
Hudson	52	53	57	58	60	60	62	63	64
Hudson Bike	0	0	0	0	0	0	0	0	0
Hulco	0	0	0	0	0	0	0	0	0
Humbaur	0	0	0	0	0	0	0	0	0
Humber	24	24	24	24	25	25	25	27	26
Hummer	4	6	7	7	7	15	23	44	111
Hurlimann	0	0	0	0	0	0	0	0	0
Husaberg	0	0	0	0	0	0	0	0	0
Husqvarna	0	0	0	0	0	0	0	0	0
Hydrema	0	0	0	0	0	0	0	0	0
Hylander	0	0	0	0	0	0	0	0	0
Hymer	1	215	398	689	942	1210	1453	1817	2197
Hyosung	0	0	0	0	0	0	0	0	0
Hyundai	41978	43293	44937	47332	49539	50609	50236	50087	50817
Høglund	0	0	0	0	0	0	0	0	0
Høland Trailer	0	0	0	0	0	0	0	0	0
If8	0	0	0	0	0	0	0	0	0
Ifa	16	16	16	17	17	17	16	17	18
Ifor Williams	0	0	0	0	0	0	0	0	0
Igm	0	0	0	0	0	0	0	0	0
IIC	0	0	0	0	0	0	0	0	2
Ilr	0	0	0	0	0	0	0	0	0
Ilsbo	0	0	0	0	0	0	0	0	0
Ilseng	0	0	0	0	0	0	0	0	0
IM-Slapet	0	0	0	0	0	0	0	0	0
Imstar	0	0	0	0	0	0	0	0	0
Imt	0	0	0	0	0	0	0	0	0
Incalcu	0	0	0	0	0	0	0	0	0
Indcar	0	0	0	0	0	0	0	0	0
Indespension	0	0	0	0	0	0	0	0	0
Indian	0	0	0	0	0	0	0	0	0
Indian Motorcycle	0	0	0	0	0	0	0	0	0
Infiniti	0	0	0	1	2	3	5	6	7
Ino	0	0	0	0	0	0	0	0	0
Interconsult	0	0	0	0	0	0	0	0	0
International	14	15	16	14	15	14	15	16	17
International Harvester	1	1	1	1	1	2	2	3	3
Intho	0	0	0	0	0	0	0	0	0
Irbit Motorcycle Plant	0	0	0	0	0	0	0	0	0
Irisbus	0	0	0	0	0	0	0	0	0
Irizar	0	0	0	0	0	0	0	0	0
Isachsen	0	0	0	0	0	0	0	0	0
Iseki	0	0	0	0	0	0	0	0	0
Iso	1	1	1	1	1	2	2	2	2
Istrail	0	0	0	0	0	0	0	0	0
Isuzu	359	329	276	232	201	182	164	154	163
Italjet	0	0	0	0	0	0	0	0	0
Italvel	0	0	0	0	0	0	0	0	0
Itineo	0	0	0	0	3	9	13	30	63
Itrunner	0	0	0	0	0	0	0	0	0
Iveco	41	59	91	95	107	117	128	135	143
Izh	0	0	0	0	0	0	0	0	0
Jaguar	3331	3484	3605	3661	3764	3860	3910	3933	4183
Jaguar (Jaguar cars limited)	0	0	0	0	0	0	1	1	1
Jaguar (Jaguar Land Rover li)	0	0	0	0	0	0	1	1	1
Jaguar Cars	0	0	0	0	4	25	34	34	33
Jaguar Cars Limited	0	0	0	0	0	3	5	6	6
Jaguar Land Rover	0	0	0	0	4	6	6	5	6
Jaguar Land Rover Limited	0	0	0	0	0	345	1018	1644	1821
Jalta	0	0	0	1	1	1	1	1	1
Jans Creacar	0	0	0	0	0	0	0	0	0
Jawa	1	1	1	1	1	1	1	1	1
Jaxal	0	0	0	0	0	0	0	0	0
Jaxin	0	0	0	0	0	0	0	0	0
Jcb	0	0	0	0	0	0	0	0	0
Jecote	0	0	0	0	0	0	0	0	0
Jeep	6665	7194	7455	7626	7750	7587	7543	7413	7197
Jehm	0	0	0	0	0	0	0	0	0
Jensen	43	52	55	55	58	57	57	53	53
Jet-Loader	0	0	0	0	0	0	0	0	0
Jettrade	0	0	0	0	0	0	0	0	0
Jf	1	1	1	1	1	1	1	1	0
Jfc	0	0	0	0	0	0	0	0	0
Jiaji	0	0	0	0	0	0	0	0	0
Jiajue	0	0	0	0	0	0	0	0	0
Jialing	0	0	0	0	0	0	0	0	0
Jianshe	0	0	0	0	0	0	0	0	0
Jinan	0	0	0	0	0	0	0	0	0
Jincheng	0	0	0	0	0	0	0	0	0
Jinding	0	0	0	0	0	0	0	0	0
Jinling	0	0	0	0	0	0	0	0	0
Jinlun	0	0	0	0	0	0	0	0	0
Jinma	0	0	0	0	0	0	0	0	0
Jinyi Motor	0	0	0	0	0	0	0	0	0
JJ-Trailer	0	0	0	0	0	0	0	0	0
JMR Trading B.V	0	0	0	0	0	0	0	0	0
JNEN	0	0	0	0	0	0	0	0	0
John Deere	0	0	0	0	0	0	0	0	0
Johnson	0	0	0	0	0	0	0	0	0
Joint	0	0	1	1	1	1	1	1	1
Joko	0	0	0	0	0	0	0	0	0
Jomi	0	0	0	0	0	0	0	0	0
Jonway	0	0	0	0	0	0	0	0	0
Jordan	0	0	0	0	0	0	0	0	0
Jotha	0	0	0	0	0	0	0	0	0
Jowett	2	2	2	2	2	2	2	2	2
Jpm	0	0	0	0	0	0	0	0	0
JST	0	0	0	0	0	0	0	0	0
Junak	0	0	0	0	0	0	0	0	0
Junkkari	0	0	0	0	0	0	0	0	0
Just Energy Power	0	0	0	0	0	0	0	0	0
Jutul	0	0	0	0	0	0	0	0	0
Jyfa	0	0	0	0	0	0	0	0	0
Jyki	0	0	0	0	0	0	0	0	0
Jærbo	0	0	0	0	0	0	0	0	0
K.Sandnes Tilhengerfabrikk	0	0	0	0	0	0	0	0	0
Kabe	0	26	40	61	87	115	138	171	226
Kaessbohrer	0	0	0	0	0	0	0	0	0
Kafo	0	0	0	0	0	0	0	0	0
Kainuo	0	0	0	0	0	0	0	0	0
Kaiser	17	17	17	17	17	17	16	17	17
Kalf	0	0	0	0	0	0	0	0	0
Kalmar	0	0	0	0	0	0	0	0	0
Kamag	0	0	0	0	0	0	0	0	0
Ka-Mek	0	0	0	0	0	0	0	0	0
Kane	0	0	0	0	0	0	0	0	0
Kani	0	0	0	0	0	0	0	0	0
Kanuni	0	0	0	0	0	0	0	0	0
Kapena	0	0	0	0	0	0	0	0	0
Karasjok	0	0	0	0	0	0	0	0	0
Karavan Trailers	0	0	0	0	0	0	0	0	0
Karmann Mobil	0	2	5	7	13	27	41	62	76
Karrier	0	0	0	0	0	0	0	0	0
Kasea	0	0	0	0	0	0	0	0	0
Kasea Motorsports	0	0	0	0	0	0	0	0	0
Kaupe	0	0	0	0	0	0	0	0	0
Kautec	0	0	0	0	0	0	0	0	0
Kawasaki	0	0	0	0	0	0	0	0	0
Kazuma	0	0	0	0	0	0	0	0	0
Keeway	0	0	0	0	0	0	0	0	0
Kel-Berg	0	0	0	0	0	0	0	0	0
Kellfri	0	0	0	0	0	0	0	0	0
Kenrod	0	0	0	0	0	0	0	0	0
Kentoya	0	0	0	0	0	0	0	0	0
Kenworth	0	0	0	0	0	0	0	0	0
Kerenso	0	0	0	0	0	0	0	0	0
Kerstner	0	0	0	0	0	0	0	0	0
Kewet	124	115	114	102	84	63	45	36	23
Kewet Buddy	0	0	0	0	0	0	0	0	0
Kia	12635	12902	13892	15885	20368	24689	28127	33906	39696
Kilafors	0	0	0	0	0	0	0	0	0
Kimadan	0	0	0	0	0	0	0	0	0
Kinroad	0	0	0	0	0	0	0	0	0
Kioti	0	0	0	0	0	0	0	0	0
Kip	0	0	0	0	0	0	0	0	0
Kipa	0	0	0	0	0	0	0	0	0
Kirchhoff Ecotec G	0	0	0	0	0	0	0	0	0
Kjellmans	0	0	0	0	0	0	0	0	0
Kl	0	0	0	0	0	0	0	0	0
KLC	0	0	0	0	0	0	0	0	0
Klett	0	0	0	0	0	0	0	0	0
Kma	0	0	0	0	0	0	0	0	0
Knapen	0	0	0	0	0	0	0	0	0
Knaus	0	23	41	94	245	394	497	650	736
Kobo Coop	0	0	0	0	0	0	0	0	0
Koch	0	0	0	0	0	0	0	0	0
Kockum	0	0	0	0	0	0	0	0	0
Koenigsegg	0	0	0	0	0	0	0	0	0
Komatsu	0	0	0	0	0	0	0	0	0
Kompact Kamp	0	0	0	0	0	0	0	0	0
Konag	0	0	0	0	0	0	0	0	0
Konar	0	0	0	0	0	0	0	0	0
Korado	0	0	0	0	0	0	0	0	0
Korando	12	13	12	11	13	9	10	11	11
Kraker	0	0	0	0	0	0	0	0	0
Kramer Werkw GMBH	0	0	0	0	0	0	0	0	0
Krassort	0	0	0	0	0	0	0	0	0
Kreidler	0	0	0	0	0	0	0	0	0
Kromhout	0	0	0	0	0	0	0	0	0
Krone	0	0	0	0	0	0	0	0	0
KSR Moto	0	0	0	0	0	0	0	0	0
Ktm	0	0	0	0	0	0	0	0	0
Kubota	0	0	0	0	0	0	0	0	0
Kudaki	0	0	0	0	0	0	0	0	0
Kurier	0	0	0	0	0	0	0	0	0
Kurikan	0	0	0	0	0	0	0	0	0
K-Vagnen	0	0	0	0	0	0	1	1	1
Kyburz	0	0	0	0	0	0	0	0	0
Kyllingekarran	0	0	0	0	0	0	0	0	0
Kymco	0	0	0	0	0	0	0	0	0
Køgel	0	0	0	0	0	0	0	0	0
La Strada	0	0	13	25	37	47	56	67	81
Lada	0	0	0	0	0	0	0	0	0
Lada-Vaz	0	0	0	0	1	1	1	1	1
Lafino	0	0	0	0	0	0	0	0	0
Lag	0	0	0	0	0	0	0	0	0
Laika	0	7	45	82	128	163	197	233	277
Laimu	0	0	0	0	0	0	0	0	0
Lak-T5 Glider Trailer	0	0	0	0	0	0	0	0	0
Lamborghini	44	43	48	46	50	55	60	68	80
Lambretta	0	0	0	0	0	0	0	0	0
Lancia	454	438	414	394	382	386	377	370	359
Lancier	0	0	0	0	0	0	0	0	0
Land Rover	8052	8335	8593	8978	9813	10112	10003	9912	10091
Lander	0	0	0	0	0	0	0	0	0
Landini	0	0	0	0	0	0	0	0	0
Langendorf	0	0	0	0	0	0	0	0	0
Lanz	0	0	0	0	0	0	0	0	0
Lars	0	0	0	0	0	0	0	0	0
Lauge Jensen	0	0	0	0	0	0	0	0	0
Laverda	1	1	1	1	1	1	1	1	1
Lbp	0	0	0	0	0	0	0	0	0
Lea Francis	0	0	0	0	0	0	0	0	1
Lecitrailer	0	0	0	0	0	0	0	0	0
Lecsor	0	0	0	0	0	0	0	0	0
Legras	0	0	0	0	0	0	0	0	0
Leike	0	0	0	0	0	0	0	0	0
Lely	0	0	0	0	0	0	0	0	0
Lesmar	0	0	0	0	0	0	0	0	0
Letourneau-Westinghouse	0	0	0	0	0	0	0	0	0
Levante	0	0	0	0	0	0	0	0	0
Lexus	1649	1883	2157	2731	3542	4263	5212	6387	7537
Leyland	25	28	28	29	29	29	30	27	25
Liangzi	0	0	0	0	0	0	0	0	0
Liberty	0	0	0	0	0	0	0	0	0
Lider	0	0	0	0	0	0	0	0	0
Liebherr	0	0	0	0	0	0	0	0	0
Lifan	0	0	0	0	0	0	0	0	0
Ligier	3	2	2	2	2	0	0	0	0
Ligier Professional	0	0	0	0	0	0	0	0	0
Lihnell Vagn AB	0	0	0	0	0	0	0	0	0
Limetec	0	0	0	0	0	0	0	0	0
Lin Trailers	0	0	0	0	0	0	0	0	0
Lincoln	541	604	650	691	724	740	752	764	781
Linde Cryo AB	0	0	0	0	0	0	0	0	0
Lingben	0	0	0	0	0	0	0	0	0
Linhai	0	0	0	0	0	0	0	0	0
Lintex	0	0	0	0	0	0	0	0	0
Lissett	0	0	0	0	0	0	0	0	0
Lizard	0	0	0	0	0	0	0	0	0
Lloyd	6	6	7	8	8	8	8	8	8
Lmc	0	46	98	150	213	316	471	591	641
LMR	0	0	0	0	0	0	0	0	0
LMR-Azene.	0	0	0	0	0	0	0	0	0
Lobster Trailers	0	0	0	0	0	0	0	0	0
Lohas	0	0	0	0	0	0	0	0	0
Lok	0	0	0	0	0	0	0	0	0
Lokari	0	0	0	0	0	0	0	0	0
Loncin	0	0	0	0	0	0	0	0	0
Longbo	0	0	0	0	0	0	0	0	0
Longchang	0	0	0	0	0	0	0	0	0
Longjia	0	0	0	0	0	0	0	0	0
Lora	0	0	0	0	0	0	0	0	0
Lotus	206	215	223	240	246	250	254	256	250
Loyds	0	0	0	0	0	0	0	0	0
LTI	0	0	0	0	0	0	0	0	1
Lynton	0	0	0	0	0	0	0	0	0
Lynx	0	0	0	0	0	0	0	0	0
Løwer	5	6	5	5	4	3	3	3	2
Løøveslapet	0	0	0	0	0	0	0	0	0
