make of transport	2008	2009	2010	2011	2012	2013	2014	2015	2016	
Tojo	0	0	0	0	0	0	0	0	0
Tokvam	0	0	0	0	0	0	0	0	0
Tomos	0	0	0	0	0	0	0	0	0
Tonar	0	0	0	0	0	0	0	0	0
Toni Maurer	0	0	0	0	0	0	0	0	0
Toros	0	0	0	0	0	0	0	0	0
Toyota	262714	272612	284359	294356	305245	315480	323567	331182	338004
Tp	0	0	0	0	0	0	0	0	0
TPV Prikolice	0	0	0	0	0	0	0	0	0
Trabant	25	26	29	29	32	36	41	41	43
Tractorul	0	0	0	0	0	0	0	0	0
Trailer Engineering	0	0	0	0	0	0	0	0	0
Trailer Europe	0	0	0	0	0	0	0	0	0
Trailer Technical Solutions	0	0	0	0	0	0	0	0	0
Trailer-Bygg	0	0	0	0	0	0	0	0	0
Trailergruppen	0	0	0	0	0	0	0	0	0
Trailstar	0	0	0	0	0	0	0	0	0
Traneslapet	0	0	0	0	0	0	0	0	0
Trapper	0	0	0	0	0	0	0	0	0
Tredal	0	0	0	0	0	0	0	0	0
Trias	0	0	0	0	0	0	0	0	0
Trigano	0	13	36	65	107	154	180	178	192
Trio-lift	0	0	0	0	0	0	0	0	0
Tri-Star	7	15	35	70	104	130	196	236	344
Triton	0	0	0	0	0	0	0	0	0
Triumph	793	823	856	878	894	912	929	933	943
Truckmaster	5	6	6	20	53	113	200	296	445
Trygg	0	0	0	0	0	0	0	0	0
Tschu	0	0	0	0	0	0	0	0	0
TSR	0	0	0	0	0	0	0	0	0
Tudela	0	0	0	0	0	0	0	0	0
Tuff Mac Trailers	0	0	0	0	0	0	0	0	0
Tugger	0	0	0	0	0	0	0	0	0
Tuk Tuk Factory	0	0	0	0	0	0	0	0	0
Tuk Tuk Forwarder	0	0	0	0	0	0	0	0	0
Tume	0	0	0	0	0	0	0	0	0
Tunhovd Mekaniske AS	0	0	0	0	0	0	0	0	0
Turbho	0	0	0	0	0	0	0	0	0
Tvr	16	17	18	19	18	19	18	21	23
Twins	0	0	0	0	0	0	0	0	0
Tyllis	0	0	0	0	0	0	0	0	0
Tym	0	0	0	0	0	0	0	0	0
Tysse	0	0	0	0	0	0	0	0	0
U.A.Z.	3	3	3	2	2	2	2	2	2
Ugbest	0	0	0	0	0	0	0	0	0
Ultra Cycels	0	0	0	0	0	0	0	0	0
Um	1	1	1	1	1	1	1	1	1
Umega	0	0	0	0	0	0	0	0	0
Umeslap	0	0	0	0	0	0	0	0	0
Unia	0	0	0	0	0	0	0	0	0
Unilli	0	0	0	0	0	0	0	0	0
Unimog	0	0	0	0	0	0	0	0	0
Unique Motors	0	0	0	0	0	0	0	0	0
Universal	0	0	0	0	0	0	0	0	0
Unsinn	0	0	0	0	0	0	0	0	0
Ural	0	0	0	0	0	0	0	0	0
Ursus	0	0	0	0	0	0	0	0	0
Uvm	0	0	0	0	0	0	0	0	0
V.O.R. Motori	0	0	0	0	0	0	0	0	0
V1 Sports	0	0	0	0	0	0	0	0	0
Va	0	0	0	0	0	0	0	0	0
Valiant	3	3	3	3	3	3	3	3	3
Valmet	0	0	0	0	0	0	0	0	0
Valpadana	0	0	0	0	0	0	0	0	0
Valtra	0	0	0	0	0	0	0	0	0
Valtra Valmet	0	0	0	0	0	0	0	0	0
Van Hool	0	0	0	0	0	0	0	0	0
Vandamme	0	0	0	0	0	0	0	0	0
Vang	0	0	0	0	0	0	0	0	0
Vans Barbot	0	0	0	0	0	0	0	0	0
Variant	0	0	0	0	0	0	0	0	0
Vario	0	0	0	0	0	0	0	1	1
Vauxhall	311	315	316	316	434	309	303	303	301
Vaz	1156	990	876	808	732	667	632	569	558
Vdl	0	0	0	0	0	0	0	0	0
Veb	0	0	0	0	0	0	0	0	0
Veco	0	0	0	0	0	0	0	0	0
Vectra	0	0	0	0	0	0	0	0	0
Vectrix	0	0	0	0	0	0	0	0	0
Vega Vekt	0	0	0	0	0	0	0	0	0
Veken	0	0	0	0	0	0	0	0	0
Velocette	0	0	0	0	0	0	0	0	0
Velorex	0	0	0	0	0	0	0	0	0
Velsa	0	0	0	0	0	0	0	0	0
Veni Trailers	0	0	0	0	0	0	0	0	0
Vespa	0	0	0	0	0	0	0	0	0
Vest-Trail	0	0	0	0	0	0	0	0	0
Vezeko	0	0	0	0	0	0	0	0	0
VGA	0	0	0	0	0	0	0	0	0
Viarelli	0	0	0	0	0	0	0	0	0
Victoria	0	0	0	0	0	0	0	0	0
Victory	0	0	0	0	0	0	0	0	0
Viper	0	0	0	0	0	0	0	0	0
VM Meyer	0	0	0	0	0	0	0	0	0
VM Tarm	0	0	0	0	0	0	0	0	0
VM Trailer	0	0	0	0	0	0	0	0	0
Voca	0	0	0	0	0	0	0	0	0
Vocatour	0	0	0	0	0	0	0	0	0
Volga	30	28	29	31	32	30	30	30	30
Volkswagen	294401	303580	316247	329294	340732	348262	357594	370202	381161
Volvo	153016	159598	168662	179140	189355	198472	205372	210071	213199
Volvo Bm	0	0	0	0	0	0	0	0	0
Volvo Bm Valmet	0	0	0	0	0	0	0	0	0
Vonroad	0	0	0	0	0	0	0	0	0
Voshod	0	0	0	0	0	0	0	0	0
Vreten	0	0	0	0	0	0	0	0	0
Vs-Mont	0	0	0	0	0	0	0	0	0
Vuori	0	0	0	0	0	0	0	0	0
Waaijenberg	0	0	0	0	0	0	0	0	0
Wanderer	8	8	9	9	9	10	10	10	10
Wangye	0	0	0	0	0	0	0	0	0
Warendorfer	0	0	0	0	0	0	0	0	0
Wartburg	29	30	28	30	30	29	30	30	28
Warzawa	2	1	1	1	1	1	1	1	1
Waterbird	0	0	0	0	0	0	0	0	0
Weckman	0	0	0	0	0	0	0	0	0
Weckmanin Kon Oy	0	0	0	0	0	0	0	0	0
Weekend	0	0	0	0	0	0	0	0	0
Weijer	0	0	0	0	0	0	0	0	0
Weimer	0	0	0	0	0	0	0	0	0
Weinsberg	0	0	0	5	25	75	140	192	224
Weippert	0	0	0	0	0	0	0	0	0
Werner Gmbh	0	0	0	0	0	0	0	0	0
Westby	0	0	0	0	0	0	0	0	0
Western	0	0	0	0	0	0	0	0	0
Western Fabrication	0	0	0	0	0	0	0	0	0
Westfalia	0	0	0	1	3	4	6	25	33
Westfield	0	0	0	1	2	3	3	5	5
White	0	0	0	0	0	0	0	0	0
Widerøe	0	0	0	0	0	0	0	0	0
Wielton	0	0	0	0	0	0	0	0	0
Wiesmann	0	0	0	0	0	0	0	0	0
Wilco	0	0	0	0	0	0	0	0	0
Wilhelm Saure	0	0	0	0	0	0	0	0	0
Wilk	0	0	0	0	0	0	0	0	0
Willerby	0	0	0	0	0	0	0	0	0
Willig	0	0	0	0	0	0	0	0	0
Willys	846	852	850	849	852	857	860	862	862
Wilson	0	0	0	0	0	0	0	0	0
Wiola	0	0	0	0	0	0	0	0	0
Witteveen	0	0	0	0	0	0	0	0	0
WM Meyer	0	0	0	0	0	0	0	0	0
WNP-Suski	0	0	0	0	0	0	0	0	0
Wolseley	24	25	25	25	25	26	25	24	25
Wonjan	0	0	0	0	0	0	0	0	0
Wormann	0	0	0	0	0	0	0	0	0
WT-Metall	0	0	0	0	0	0	0	0	0
Wuco	0	0	0	0	0	0	0	0	0
Wurz	0	0	0	0	0	0	0	0	0
Wwbasto Hungaria	0	0	0	0	0	0	0	0	0
Xingyue	0	0	0	0	0	0	0	0	0
Xinling	0	0	0	0	0	0	0	0	0
Xinri	0	0	0	0	0	0	0	0	0
Xintian	0	0	0	0	0	0	0	0	0
Xinyang	0	0	0	0	0	0	0	0	0
Xmotos	0	0	0	0	0	0	0	0	0
Xufeng	0	0	0	0	0	0	0	0	0
Xway	0	0	0	0	0	0	0	0	0
XX-Trail	0	0	0	0	0	0	0	0	0
Xy	0	0	0	0	0	0	0	0	0
Yabo	0	0	0	0	0	0	0	0	0
Yale	0	0	0	0	0	0	0	0	0
Yamaha	0	0	0	0	0	0	0	0	0
Yamasaki	0	0	0	0	0	0	0	0	0
Yanmar	0	0	0	0	0	0	0	0	0
Yc	0	0	0	0	0	0	0	0	0
Yiying	0	0	0	0	0	0	0	0	0
Yj	0	0	0	0	0	0	0	0	0
York	0	0	0	0	0	0	0	0	0
Youngqiang Vehicles	0	0	0	0	0	0	0	0	0
Ytterocke	0	0	0	0	0	0	0	0	0
Yuhu	0	0	0	0	0	0	0	0	0
Zaslaw	0	0	0	0	0	0	0	0	0
Zastava	8	8	7	7	7	8	9	9	10
Zealzun	0	0	0	0	0	0	0	0	0
Zero Motorcycles	0	0	0	0	0	0	0	0	0
Zesam	0	0	0	0	0	0	0	0	0
Zetor	0	0	0	0	0	0	0	0	0
Zhejiang	0	0	0	0	0	0	0	0	0
Zhenhua	0	0	0	0	0	0	0	0	0
Zhongyu	0	0	0	0	0	0	0	0	0
Zim	1	1	1	1	1	1	1	1	1
Zimmer	0	0	0	0	0	0	0	0	1
Zip Star	0	0	0	0	0	0	0	0	0
Zipp	0	0	0	0	0	0	0	0	0
Znen	0	0	0	0	0	0	0	0	0
Zongshen	0	0	0	0	0	0	0	0	0
Zorzi	0	0	0	0	0	0	0	0	0
Zundapp	0	0	0	0	0	0	0	0	0
Øgland Dbs	0	0	0	0	0	0	0	0	0
Øveraasen	0	0	0	0	0	0	0	0	0
Åtm	0	0	0	0	0	0	0	0	0
Other trade marks	877	1041	1136	1250	1298	1381	1505	1603	1735
